,year,name,percent,gender
103734,1983,Buddy,7.4e-05,boy
103735,1983,Lane,7.4e-05,boy
103736,1983,Tremaine,7.4e-05,boy
103737,1983,Bo,7.3e-05,boy
103738,1983,Wilbert,7.3e-05,boy
103739,1983,Cliff,7.3e-05,boy
103740,1983,Davin,7.3e-05,boy
103741,1983,Delbert,7.3e-05,boy
103742,1983,Leif,7.3e-05,boy
103743,1983,Marion,7.3e-05,boy
103744,1983,Tyron,7.3e-05,boy
103745,1983,Amit,7.2e-05,boy
103746,1983,Jace,7.1e-05,boy
103747,1983,Kristian,7.1e-05,boy
103748,1983,Kristoffer,7.1e-05,boy
103749,1983,Laurence,7.1e-05,boy
103750,1983,Moshe,7.1e-05,boy
103751,1983,Mitchel,7.1e-05,boy
103752,1983,Darrick,7e-05,boy
103753,1983,Jedidiah,7e-05,boy
103754,1983,Mack,7e-05,boy
103755,1983,Bennett,7e-05,boy
103756,1983,Duncan,7e-05,boy
103757,1983,Josef,7e-05,boy
103758,1983,Scottie,7e-05,boy
103759,1983,Dejuan,6.9e-05,boy
103760,1983,Dirk,6.9e-05,boy
103761,1983,Javon,6.9e-05,boy
103762,1983,Louie,6.9e-05,boy
103763,1983,Cale,6.9e-05,boy
103764,1983,Cleveland,6.9e-05,boy
103765,1983,Gregorio,6.9e-05,boy
103766,1983,Jedediah,6.9e-05,boy
103767,1983,Mohammed,6.9e-05,boy
103768,1983,Monte,6.9e-05,boy
103769,1983,Willard,6.9e-05,boy
103770,1983,Brenden,6.8e-05,boy
103771,1983,Lindsey,6.8e-05,boy
103772,1983,Raymundo,6.8e-05,boy
103773,1983,Stacy,6.8e-05,boy
103774,1983,Cornell,6.8e-05,boy
103775,1983,Jeremie,6.8e-05,boy
103776,1983,Keegan,6.8e-05,boy
103777,1983,Rickie,6.8e-05,boy
103778,1983,Ahmed,6.7e-05,boy
103779,1983,Bernardo,6.7e-05,boy
103780,1983,Domingo,6.7e-05,boy
103781,1983,Antony,6.7e-05,boy
103782,1983,German,6.7e-05,boy
103783,1983,Marlin,6.7e-05,boy
103784,1983,Vaughn,6.7e-05,boy
103785,1983,Coleman,6.6e-05,boy
103786,1983,Jeramy,6.6e-05,boy
103787,1983,Tucker,6.6e-05,boy
103788,1983,Daron,6.6e-05,boy
103789,1983,Denny,6.6e-05,boy
103790,1983,Jerrell,6.6e-05,boy
103791,1983,Silas,6.6e-05,boy
103792,1983,Theron,6.6e-05,boy
103793,1983,Ashton,6.5e-05,boy
103794,1983,Grady,6.5e-05,boy
103795,1983,Raheem,6.5e-05,boy
103796,1983,Andrea,6.4e-05,boy
103797,1983,Eliot,6.4e-05,boy
103798,1983,Jaron,6.4e-05,boy
103799,1983,Rufus,6.4e-05,boy
103800,1983,Emmett,6.4e-05,boy
103801,1983,Hassan,6.4e-05,boy
103802,1983,Jasen,6.4e-05,boy
103803,1983,Michel,6.4e-05,boy
103804,1983,Keon,6.3e-05,boy
103805,1983,Sarah,6.3e-05,boy
103806,1983,Colton,6.3e-05,boy
103807,1983,Cristopher,6.3e-05,boy
103808,1983,Elton,6.3e-05,boy
103809,1983,Federico,6.3e-05,boy
103810,1983,Stacey,6.3e-05,boy
103811,1983,Shelton,6.2e-05,boy
103812,1983,Carter,6.2e-05,boy
103813,1983,Horace,6.2e-05,boy
103814,1983,Jarad,6.2e-05,boy
103815,1983,Judson,6.2e-05,boy
103816,1983,Kelsey,6.2e-05,boy
103817,1983,Malik,6.2e-05,boy
103818,1983,Jacques,6.1e-05,boy
103819,1983,Alphonso,6.1e-05,boy
103820,1983,Broderick,6.1e-05,boy
103821,1983,Muhammad,6.1e-05,boy
103822,1983,Jan,6e-05,boy
103823,1983,Lincoln,6e-05,boy
103824,1983,Dario,6e-05,boy
103825,1983,Devan,6e-05,boy
103826,1983,Efren,6e-05,boy
103827,1983,Hank,6e-05,boy
103828,1983,Martell,6e-05,boy
103829,1983,Octavio,6e-05,boy
103830,1983,Donta,5.9e-05,boy
103831,1983,Kris,5.9e-05,boy
103832,1983,Randell,5.9e-05,boy
103833,1983,Bart,5.9e-05,boy
103834,1983,Fidel,5.9e-05,boy
103835,1983,Rodger,5.9e-05,boy
103836,1983,Dalton,5.8e-05,boy
103837,1983,Garrick,5.8e-05,boy
103838,1983,Gino,5.8e-05,boy
103839,1983,Johathan,5.8e-05,boy
103840,1983,Nestor,5.8e-05,boy
103841,1983,Scot,5.8e-05,boy
103842,1983,Brannon,5.8e-05,boy
103843,1983,Danial,5.8e-05,boy
103844,1983,Junior,5.8e-05,boy
103845,1983,Nicholaus,5.8e-05,boy
103846,1983,Denver,5.7e-05,boy
103847,1983,Dontae,5.7e-05,boy
103848,1983,Edmond,5.7e-05,boy
103849,1983,Remington,5.7e-05,boy
103850,1983,Shayne,5.7e-05,boy
103851,1983,Shea,5.7e-05,boy
103852,1983,Chet,5.6e-05,boy
103853,1983,Tavares,5.6e-05,boy
103854,1983,Al,5.6e-05,boy
103855,1983,Christoper,5.6e-05,boy
103856,1983,Elvin,5.6e-05,boy
103857,1983,Jeramie,5.6e-05,boy
103858,1983,Lazaro,5.6e-05,boy
103859,1983,Percy,5.6e-05,boy
103860,1983,Abdul,5.5e-05,boy
103861,1983,Amanda,5.5e-05,boy
103862,1983,Irvin,5.5e-05,boy
103863,1983,Isiah,5.5e-05,boy
103864,1983,Ken,5.5e-05,boy
103865,1983,Ulysses,5.5e-05,boy
103866,1983,Eliezer,5.5e-05,boy
103867,1983,Elizabeth,5.5e-05,boy
103868,1983,Estevan,5.5e-05,boy
103869,1983,Lynn,5.5e-05,boy
103870,1983,Aldo,5.4e-05,boy
103871,1983,Brandan,5.4e-05,boy
103872,1983,Greggory,5.4e-05,boy
103873,1983,Melissa,5.4e-05,boy
103874,1983,Paris,5.4e-05,boy
103875,1983,Ronny,5.4e-05,boy
103876,1983,Darron,5.4e-05,boy
103877,1983,Juston,5.4e-05,boy
103878,1983,Laron,5.4e-05,boy
103879,1983,Lars,5.4e-05,boy
103880,1983,Rashawn,5.4e-05,boy
103881,1983,Brandt,5.3e-05,boy
103882,1983,Denis,5.3e-05,boy
103883,1983,Dewey,5.3e-05,boy
103884,1983,Genaro,5.3e-05,boy
103885,1983,Johnpaul,5.3e-05,boy
103886,1983,Lauren,5.3e-05,boy
103887,1983,Renaldo,5.3e-05,boy
103888,1983,Chaim,5.3e-05,boy
103889,1983,Emil,5.3e-05,boy
103890,1983,Aurelio,5.2e-05,boy
103891,1983,Bronson,5.2e-05,boy
103892,1983,Cullen,5.2e-05,boy
103893,1983,Jeremey,5.2e-05,boy
103894,1983,Aric,5.2e-05,boy
103895,1983,Darwin,5.2e-05,boy
103896,1983,Demond,5.2e-05,boy
103897,1983,Hubert,5.2e-05,boy
103898,1983,Jade,5.2e-05,boy
103899,1983,Kraig,5.2e-05,boy
103900,1983,Skylar,5.2e-05,boy
103901,1983,Stephanie,5.2e-05,boy
103902,1983,Cristobal,5.1e-05,boy
103903,1983,Jamey,5.1e-05,boy
103904,1983,Jamin,5.1e-05,boy
103905,1983,Tim,5.1e-05,boy
103906,1983,Andrae,5.1e-05,boy
103907,1983,Andreas,5.1e-05,boy
103908,1983,Edwardo,5.1e-05,boy
103909,1983,Elisha,5.1e-05,boy
103910,1983,Gonzalo,5.1e-05,boy
103911,1983,Jarret,5.1e-05,boy
103912,1983,Keven,5.1e-05,boy
103913,1983,Britton,5e-05,boy
103914,1983,Chadrick,5e-05,boy
103915,1983,Ernie,5e-05,boy
103916,1983,Jacoby,5e-05,boy
103917,1983,Jerimiah,5e-05,boy
103918,1983,Justine,5e-05,boy
103919,1983,Vito,5e-05,boy
103920,1983,Cruz,4.9e-05,boy
103921,1983,Kim,4.9e-05,boy
103922,1983,Lindsay,4.9e-05,boy
103923,1983,Ramsey,4.9e-05,boy
103924,1983,Torrey,4.9e-05,boy
103925,1983,August,4.8e-05,boy
103926,1983,Deric,4.8e-05,boy
103927,1983,Isidro,4.8e-05,boy
103928,1983,Jereme,4.8e-05,boy
103929,1983,Lowell,4.8e-05,boy
103930,1983,Valentin,4.8e-05,boy
103931,1983,Asher,4.8e-05,boy
103932,1983,Giuseppe,4.8e-05,boy
103933,1983,Jakob,4.8e-05,boy
103934,1983,Mariano,4.8e-05,boy
103935,1983,Stephon,4.8e-05,boy
103936,1983,Stevie,4.8e-05,boy
103937,1983,Anderson,4.7e-05,boy
103938,1983,Bob,4.7e-05,boy
103939,1983,Chandler,4.7e-05,boy
103940,1983,Errol,4.7e-05,boy
103941,1983,Francesco,4.7e-05,boy
103942,1983,Mohamed,4.7e-05,boy
103943,1983,Reinaldo,4.7e-05,boy
103944,1983,Dedrick,4.7e-05,boy
103945,1983,Erwin,4.7e-05,boy
103946,1983,Houston,4.7e-05,boy
103947,1983,Homer,4.6e-05,boy
103948,1983,Isaias,4.6e-05,boy
103949,1983,Jabari,4.6e-05,boy
103950,1983,Nicole,4.6e-05,boy
103951,1983,Trumaine,4.6e-05,boy
103952,1983,Wilfred,4.6e-05,boy
103953,1983,Woodrow,4.6e-05,boy
103954,1983,Anwar,4.6e-05,boy
103955,1983,Derrell,4.6e-05,boy
103956,1983,Garland,4.6e-05,boy
103957,1983,Johnson,4.6e-05,boy
103958,1983,Marquise,4.6e-05,boy
103959,1983,Monty,4.6e-05,boy
103960,1983,Norris,4.6e-05,boy
103961,1983,Samson,4.6e-05,boy
103962,1983,Adrain,4.5e-05,boy
103963,1983,Armand,4.5e-05,boy
103964,1983,Bert,4.5e-05,boy
103965,1983,Garett,4.5e-05,boy
103966,1983,Deven,4.5e-05,boy
103967,1983,Hiram,4.5e-05,boy
103968,1983,Tuan,4.5e-05,boy
103969,1983,Westley,4.5e-05,boy
103970,1983,Crystal,4.4e-05,boy
103971,1983,Eloy,4.4e-05,boy
103972,1983,Irving,4.4e-05,boy
103973,1983,Quinten,4.4e-05,boy
103974,1983,Russel,4.4e-05,boy
103975,1983,Tremayne,4.4e-05,boy
103976,1983,Dino,4.4e-05,boy
103977,1983,Drake,4.4e-05,boy
103978,1983,Edgardo,4.4e-05,boy
103979,1983,Luciano,4.4e-05,boy
103980,1983,Marcelino,4.4e-05,boy
103981,1983,Michelle,4.4e-05,boy
103982,1983,Darian,4.3e-05,boy
103983,1983,Eddy,4.3e-05,boy
103984,1983,Eliseo,4.3e-05,boy
103985,1983,Ezequiel,4.3e-05,boy
103986,1983,Griffin,4.3e-05,boy
103987,1983,Jermain,4.3e-05,boy
103988,1983,Lamarcus,4.3e-05,boy
103989,1983,Long,4.3e-05,boy
103990,1983,Samir,4.3e-05,boy
103991,1983,Walker,4.3e-05,boy
103992,1983,Coby,4.2e-05,boy
103993,1983,Demarco,4.2e-05,boy
103994,1983,Gerry,4.2e-05,boy
103995,1983,Jefferey,4.2e-05,boy
103996,1983,Jevon,4.2e-05,boy
103997,1983,Nicklaus,4.2e-05,boy
103998,1983,Sammie,4.2e-05,boy
103999,1983,Cade,4.2e-05,boy
104000,1984,Michael,0.036117,boy
104001,1984,Christopher,0.032051,boy
104002,1984,Matthew,0.026536,boy
104003,1984,Joshua,0.021468,boy
104004,1984,David,0.020515,boy
104005,1984,Daniel,0.01947,boy
104006,1984,James,0.019107,boy
104007,1984,John,0.017383,boy
104008,1984,Robert,0.016942,boy
104009,1984,Joseph,0.016269,boy
104010,1984,Jason,0.01597,boy
104011,1984,Ryan,0.015317,boy
104012,1984,Justin,0.014278,boy
104013,1984,Andrew,0.013815,boy
104014,1984,Brandon,0.013691,boy
104015,1984,William,0.013268,boy
104016,1984,Brian,0.013177,boy
104017,1984,Adam,0.012762,boy
104018,1984,Jonathan,0.012442,boy
104019,1984,Nicholas,0.011205,boy
104020,1984,Anthony,0.011177,boy
104021,1984,Eric,0.011172,boy
104022,1984,Steven,0.009708,boy
104023,1984,Kevin,0.009524,boy
104024,1984,Thomas,0.009379,boy
104025,1984,Timothy,0.009066,boy
104026,1984,Richard,0.008317,boy
104027,1984,Jeffrey,0.007874,boy
104028,1984,Aaron,0.007142,boy
104029,1984,Benjamin,0.007069,boy
104030,1984,Jeremy,0.007069,boy
104031,1984,Mark,0.007041,boy
104032,1984,Charles,0.006902,boy
104033,1984,Kyle,0.006688,boy
104034,1984,Stephen,0.006442,boy
104035,1984,Patrick,0.006141,boy
104036,1984,Jacob,0.00605,boy
104037,1984,Nathan,0.005656,boy
104038,1984,Scott,0.005638,boy
104039,1984,Paul,0.005576,boy
104040,1984,Dustin,0.005546,boy
104041,1984,Travis,0.005461,boy
104042,1984,Sean,0.005339,boy
104043,1984,Gregory,0.005167,boy
104044,1984,Zachary,0.004833,boy
104045,1984,Kenneth,0.004687,boy
104046,1984,Tyler,0.004641,boy
104047,1984,Bryan,0.004407,boy
104048,1984,Jose,0.004267,boy
104049,1984,Jesse,0.004054,boy
104050,1984,Chad,0.003765,boy
104051,1984,Derek,0.003716,boy
104052,1984,Bradley,0.003501,boy
104053,1984,Alexander,0.003456,boy
104054,1984,Samuel,0.003387,boy
104055,1984,Shawn,0.003223,boy
104056,1984,Marcus,0.003193,boy
104057,1984,Edward,0.003151,boy
104058,1984,Jared,0.00303,boy
104059,1984,Peter,0.002999,boy
104060,1984,Keith,0.00284,boy
104061,1984,Cody,0.002776,boy
104062,1984,Donald,0.002701,boy
104063,1984,Juan,0.00247,boy
104064,1984,Jordan,0.00242,boy
104065,1984,Joel,0.002413,boy
104066,1984,Ronald,0.002405,boy
104067,1984,George,0.002271,boy
104068,1984,Corey,0.002262,boy
104069,1984,Phillip,0.002259,boy
104070,1984,Douglas,0.00221,boy
104071,1984,Brett,0.002183,boy
104072,1984,Raymond,0.002115,boy
104073,1984,Craig,0.00211,boy
104074,1984,Gary,0.00211,boy
104075,1984,Carlos,0.002105,boy
104076,1984,Antonio,0.002067,boy
104077,1984,Ian,0.002024,boy
104078,1984,Derrick,0.001953,boy
104079,1984,Nathaniel,0.001921,boy
104080,1984,Philip,0.001874,boy
104081,1984,Casey,0.001873,boy
104082,1984,Cory,0.001869,boy
104083,1984,Erik,0.001825,boy
104084,1984,Shane,0.001777,boy
104085,1984,Frank,0.001773,boy
104086,1984,Gabriel,0.001769,boy
104087,1984,Luis,0.001734,boy
104088,1984,Brent,0.001698,boy
104089,1984,Victor,0.001692,boy
104090,1984,Larry,0.001659,boy
104091,1984,Todd,0.001655,boy
104092,1984,Jeffery,0.001615,boy
104093,1984,Alex,0.001609,boy
104094,1984,Vincent,0.001583,boy
104095,1984,Curtis,0.001575,boy
104096,1984,Dennis,0.001573,boy
104097,1984,Evan,0.001565,boy
104098,1984,Seth,0.001553,boy
104099,1984,Randy,0.001551,boy
104100,1984,Wesley,0.001494,boy
104101,1984,Jeremiah,0.00148,boy
104102,1984,Blake,0.00147,boy
104103,1984,Christian,0.001451,boy
104104,1984,Alan,0.00144,boy
104105,1984,Russell,0.001431,boy
104106,1984,Adrian,0.001414,boy
104107,1984,Carl,0.001366,boy
104108,1984,Jesus,0.001341,boy
104109,1984,Luke,0.001315,boy
104110,1984,Jerry,0.001308,boy
104111,1984,Tony,0.0013,boy
104112,1984,Miguel,0.001289,boy
104113,1984,Troy,0.001283,boy
104114,1984,Trevor,0.001257,boy
104115,1984,Mario,0.001251,boy
104116,1984,Austin,0.001246,boy
104117,1984,Terry,0.001246,boy
104118,1984,Andre,0.001232,boy
104119,1984,Johnny,0.001209,boy
104120,1984,Shaun,0.001202,boy
104121,1984,Ricardo,0.001176,boy
104122,1984,Devin,0.001159,boy
104123,1984,Lee,0.001154,boy
104124,1984,Mitchell,0.001146,boy
104125,1984,Lance,0.001139,boy
104126,1984,Martin,0.001137,boy
104127,1984,Allen,0.00113,boy
104128,1984,Bobby,0.00113,boy
104129,1984,Lucas,0.001125,boy
104130,1984,Marc,0.001121,boy
104131,1984,Johnathan,0.001118,boy
104132,1984,Chase,0.001115,boy
104133,1984,Jimmy,0.001104,boy
104134,1984,Henry,0.00108,boy
104135,1984,Danny,0.001067,boy
104136,1984,Kristopher,0.001059,boy
104137,1984,Ricky,0.001057,boy
104138,1984,Mathew,0.001051,boy
104139,1984,Billy,0.001039,boy
104140,1984,Albert,0.001005,boy
104141,1984,Jonathon,0.000996,boy
104142,1984,Lawrence,0.000996,boy
104143,1984,Jorge,0.000992,boy
104144,1984,Clinton,0.000988,boy
104145,1984,Jon,0.000985,boy
104146,1984,Manuel,0.000985,boy
104147,1984,Randall,0.000983,boy
104148,1984,Micheal,0.000977,boy
104149,1984,Clayton,0.000968,boy
104150,1984,Francisco,0.000965,boy
104151,1984,Jamie,0.000942,boy
104152,1984,Drew,0.000941,boy
104153,1984,Colin,0.000939,boy
104154,1984,Ross,0.000931,boy
104155,1984,Garrett,0.000923,boy
104156,1984,Roger,0.000915,boy
104157,1984,Louis,0.000912,boy
104158,1984,Arthur,0.000906,boy
104159,1984,Isaac,0.000902,boy
104160,1984,Walter,0.000899,boy
104161,1984,Roberto,0.00089,boy
104162,1984,Caleb,0.000881,boy
104163,1984,Cameron,0.000874,boy
104164,1984,Rodney,0.000867,boy
104165,1984,Willie,0.000858,boy
104166,1984,Joe,0.000849,boy
104167,1984,Maurice,0.000848,boy
104168,1984,Grant,0.000845,boy
104169,1984,Jermaine,0.00084,boy
104170,1984,Darren,0.000827,boy
104171,1984,Jay,0.000826,boy
104172,1984,Jack,0.000788,boy
104173,1984,Wayne,0.000788,boy
104174,1984,Bruce,0.000778,boy
104175,1984,Gerald,0.000769,boy
104176,1984,Calvin,0.000766,boy
104177,1984,Oscar,0.000759,boy
104178,1984,Angel,0.000755,boy
104179,1984,Taylor,0.000755,boy
104180,1984,Javier,0.000741,boy
104181,1984,Roy,0.000737,boy
104182,1984,Ruben,0.000731,boy
104183,1984,Edwin,0.000718,boy
104184,1984,Darrell,0.000712,boy
104185,1984,Brendan,0.000709,boy
104186,1984,Reginald,0.000709,boy
104187,1984,Hector,0.000708,boy
104188,1984,Geoffrey,0.000705,boy
104189,1984,Alejandro,0.0007,boy
104190,1984,Sergio,0.000684,boy
104191,1984,Fernando,0.000683,boy
104192,1984,Omar,0.000676,boy
104193,1984,Noah,0.000664,boy
104194,1984,Brad,0.00066,boy
104195,1984,Dominic,0.000659,boy
104196,1984,Frederick,0.00065,boy
104197,1984,Terrance,0.000647,boy
104198,1984,Jerome,0.00063,boy
104199,1984,Jaime,0.000625,boy
104200,1984,Eddie,0.000621,boy
104201,1984,Cole,0.000621,boy
104202,1984,Ernest,0.000612,boy
104203,1984,Rafael,0.000611,boy
104204,1984,Neil,0.000599,boy
104205,1984,Pedro,0.000598,boy
104206,1984,Micah,0.000593,boy
104207,1984,Raul,0.000592,boy
104208,1984,Ronnie,0.000589,boy
104209,1984,Marvin,0.000588,boy
104210,1984,Jessie,0.000584,boy
104211,1984,Darryl,0.000576,boy
104212,1984,Theodore,0.000571,boy
104213,1984,Emmanuel,0.000569,boy
104214,1984,Eugene,0.000568,boy
104215,1984,Tyrone,0.000564,boy
104216,1984,Leonard,0.000562,boy
104217,1984,Steve,0.000554,boy
104218,1984,Levi,0.00055,boy
104219,1984,Dale,0.000549,boy
104220,1984,Glenn,0.000545,boy
104221,1984,Ramon,0.000542,boy
104222,1984,Ivan,0.000537,boy
104223,1984,Eduardo,0.000535,boy
104224,1984,Clifford,0.000532,boy
104225,1984,Terrence,0.000529,boy
104226,1984,Logan,0.000527,boy
104227,1984,Kelly,0.000525,boy
104228,1984,Kurt,0.000519,boy
104229,1984,Tommy,0.000519,boy
104230,1984,Dylan,0.000516,boy
104231,1984,Barry,0.000512,boy
104232,1984,Nicolas,0.00051,boy
104233,1984,Armando,0.000509,boy
104234,1984,Julio,0.000504,boy
104235,1984,Alberto,0.000503,boy
104236,1984,Julian,0.0005,boy
104237,1984,Spencer,0.0005,boy
104238,1984,Tyson,0.000493,boy
104239,1984,Andres,0.000489,boy
104240,1984,Melvin,0.000484,boy
104241,1984,Preston,0.000482,boy
104242,1984,Francis,0.000478,boy
104243,1984,Karl,0.000477,boy
104244,1984,Byron,0.000476,boy
104245,1984,Marco,0.000474,boy
104246,1984,Stanley,0.000472,boy
104247,1984,Cedric,0.000471,boy
104248,1984,Chance,0.000469,boy
104249,1984,Erick,0.000468,boy
104250,1984,Tristan,0.000464,boy
104251,1984,Harold,0.000461,boy
104252,1984,Cesar,0.00046,boy
104253,1984,Dwayne,0.00046,boy
104254,1984,Devon,0.000455,boy
104255,1984,Abraham,0.000453,boy
104256,1984,Bryce,0.000447,boy
104257,1984,Edgar,0.000445,boy
104258,1984,Brenton,0.000426,boy
104259,1984,Terrell,0.000426,boy
104260,1984,Warren,0.000426,boy
104261,1984,Leon,0.000426,boy
104262,1984,Franklin,0.000425,boy
104263,1984,Jarrod,0.000423,boy
104264,1984,Marshall,0.000423,boy
104265,1984,Earl,0.000417,boy
104266,1984,Antoine,0.000414,boy
104267,1984,Gilbert,0.000413,boy
104268,1984,Courtney,0.000412,boy
104269,1984,Ralph,0.000411,boy
104270,1984,Arturo,0.000409,boy
104271,1984,Rene,0.000409,boy
104272,1984,Ray,0.000408,boy
104273,1984,Shannon,0.000406,boy
104274,1984,Dean,0.000406,boy
104275,1984,Colby,0.000404,boy
104276,1984,Alfred,0.000399,boy
104277,1984,Jake,0.000397,boy
104278,1984,Lorenzo,0.000396,boy
104279,1984,Darnell,0.000395,boy
104280,1984,Joey,0.000395,boy
104281,1984,Andy,0.000394,boy
104282,1984,Branden,0.000392,boy
104283,1984,Clarence,0.000391,boy
104284,1984,Harry,0.000388,boy
104285,1984,Ethan,0.000387,boy
104286,1984,Enrique,0.00038,boy
104287,1984,Damien,0.000377,boy
104288,1984,Clint,0.000376,boy
104289,1984,Brady,0.000373,boy
104290,1984,Morgan,0.000373,boy
104291,1984,Beau,0.000371,boy
104292,1984,Stuart,0.000369,boy
104293,1984,Alvin,0.000369,boy
104294,1984,Kirk,0.000368,boy
104295,1984,Kelvin,0.000367,boy
104296,1984,Alfredo,0.00036,boy
104297,1984,Howard,0.000359,boy
104298,1984,Wade,0.000354,boy
104299,1984,Marcos,0.000354,boy
104300,1984,Orlando,0.000353,boy
104301,1984,Nelson,0.000348,boy
104302,1984,Simon,0.000347,boy
104303,1984,Clifton,0.000344,boy
104304,1984,Heath,0.00034,boy
104305,1984,Dane,0.000338,boy
104306,1984,Daryl,0.000338,boy
104307,1984,Max,0.000337,boy
104308,1984,Salvador,0.000336,boy
104309,1984,Elijah,0.000336,boy
104310,1984,Roderick,0.000335,boy
104311,1984,Gerardo,0.000333,boy
104312,1984,Demetrius,0.000331,boy
104313,1984,Nickolas,0.00033,boy
104314,1984,Bryant,0.000329,boy
104315,1984,Chris,0.000329,boy
104316,1984,Bernard,0.000328,boy
104317,1984,Ernesto,0.000323,boy
104318,1984,Isaiah,0.000323,boy
104319,1984,Quentin,0.000321,boy
104320,1984,Darius,0.00032,boy
104321,1984,Damon,0.000318,boy
104322,1984,Trent,0.000317,boy
104323,1984,Norman,0.000316,boy
104324,1984,Israel,0.000315,boy
104325,1984,Allan,0.000312,boy
104326,1984,Johnathon,0.000311,boy
104327,1984,Landon,0.000306,boy
104328,1984,Dwight,0.000305,boy
104329,1984,Angelo,0.000305,boy
104330,1984,Brock,0.000302,boy
104331,1984,Neal,0.000302,boy
104332,1984,Quinton,0.000301,boy
104333,1984,Lewis,0.000296,boy
104334,1984,Emanuel,0.000296,boy
104335,1984,Duane,0.000295,boy
104336,1984,Dallas,0.000294,boy
104337,1984,Glen,0.000293,boy
104338,1984,Vernon,0.000293,boy
104339,1984,Lamar,0.000292,boy
104340,1984,Terence,0.000292,boy
104341,1984,Kent,0.000292,boy
104342,1984,Rory,0.000292,boy
104343,1984,Ashley,0.000288,boy
104344,1984,Damian,0.000288,boy
104345,1984,Charlie,0.000287,boy
104346,1984,Xavier,0.000284,boy
104347,1984,Leroy,0.000282,boy
104348,1984,Kenny,0.000281,boy
104349,1984,Elliott,0.000281,boy
104350,1984,Collin,0.000278,boy
104351,1984,Nolan,0.000277,boy
104352,1984,Gavin,0.000274,boy
104353,1984,Graham,0.000274,boy
104354,1984,Jamal,0.000274,boy
104355,1984,Kerry,0.000273,boy
104356,1984,Trenton,0.000273,boy
104357,1984,Rickey,0.000272,boy
104358,1984,Lonnie,0.00027,boy
104359,1984,Eli,0.000268,boy
104360,1984,Gordon,0.000268,boy
104361,1984,Julius,0.000268,boy
104362,1984,Rudy,0.000263,boy
104363,1984,Felix,0.000262,boy
104364,1984,Dana,0.000261,boy
104365,1984,Pablo,0.000259,boy
104366,1984,Tyrell,0.000258,boy
104367,1984,Noel,0.000256,boy
104368,1984,Jayson,0.000255,boy
104369,1984,Marlon,0.000253,boy
104370,1984,Alexis,0.000252,boy
104371,1984,Bradford,0.000252,boy
104372,1984,Don,0.000251,boy
104373,1984,Kendrick,0.000251,boy
104374,1984,Josiah,0.000251,boy
104375,1984,Derick,0.00025,boy
104376,1984,Fredrick,0.00025,boy
104377,1984,Jarvis,0.000249,boy
104378,1984,Jamar,0.000247,boy
104379,1984,Bret,0.000244,boy
104380,1984,Hunter,0.000243,boy
104381,1984,Marquis,0.000243,boy
104382,1984,Elliot,0.00024,boy
104383,1984,Fred,0.00024,boy
104384,1984,Kurtis,0.00024,boy
104385,1984,Lionel,0.000236,boy
104386,1984,Rodolfo,0.000236,boy
104387,1984,Ben,0.000235,boy
104388,1984,Rolando,0.000235,boy
104389,1984,Deandre,0.000234,boy
104390,1984,Herbert,0.000233,boy
104391,1984,Zachery,0.000231,boy
104392,1984,Robin,0.000231,boy
104393,1984,Lloyd,0.00023,boy
104394,1984,Leo,0.000229,boy
104395,1984,Roland,0.000229,boy
104396,1984,Zachariah,0.000229,boy
104397,1984,Darin,0.000228,boy
104398,1984,Kendall,0.000228,boy
104399,1984,Rocky,0.000227,boy
104400,1984,Abel,0.000226,boy
104401,1984,Perry,0.000224,boy
104402,1984,Guillermo,0.00022,boy
104403,1984,Jarrett,0.00022,boy
104404,1984,Cornelius,0.000219,boy
104405,1984,Pierre,0.000219,boy
104406,1984,Miles,0.000218,boy
104407,1984,Roman,0.000218,boy
104408,1984,Tanner,0.000217,boy
104409,1984,Dominique,0.000217,boy
104410,1984,Jamaal,0.000215,boy
104411,1984,Stephan,0.000214,boy
104412,1984,Alfonso,0.000212,boy
104413,1984,Dante,0.000212,boy
104414,1984,Josue,0.00021,boy
104415,1984,Owen,0.00021,boy
104416,1984,Loren,0.000209,boy
104417,1984,Oliver,0.000209,boy
104418,1984,Greg,0.000206,boy
104419,1984,Rick,0.000206,boy
104420,1984,Saul,0.000206,boy
104421,1984,Ty,0.000205,boy
104422,1984,Donnie,0.000204,boy
104423,1984,Jarred,0.000203,boy
104424,1984,Ismael,0.000203,boy
104425,1984,Clay,0.000202,boy
104426,1984,Freddie,0.000202,boy
104427,1984,Fabian,0.000202,boy
104428,1984,Felipe,0.000201,boy
104429,1984,Desmond,0.0002,boy
104430,1984,Milton,0.0002,boy
104431,1984,Dominick,0.0002,boy
104432,1984,Antwan,0.000199,boy
104433,1984,Gene,0.000199,boy
104434,1984,Gustavo,0.000198,boy
104435,1984,Jameson,0.000197,boy
104436,1984,Gilberto,0.000196,boy
104437,1984,Leslie,0.000196,boy
104438,1984,Carlton,0.000195,boy
104439,1984,Frankie,0.000194,boy
104440,1984,Jeff,0.000194,boy
104441,1984,Darrin,0.000194,boy
104442,1984,Jerrod,0.000194,boy
104443,1984,Sam,0.000193,boy
104444,1984,Rogelio,0.000192,boy
104445,1984,Marques,0.000187,boy
104446,1984,Nathanael,0.000187,boy
104447,1984,Quincy,0.000186,boy
104448,1984,Elias,0.000186,boy
104449,1984,Toby,0.000184,boy
104450,1984,Lester,0.000184,boy
104451,1984,Guy,0.000183,boy
104452,1984,Kellen,0.000181,boy
